,booking_check_in,booking_check_out,listing_id,unit_id,property_id,property_type,property_design,area_id,usd
300,2019-07-21,2019-07-22,400290101,UN1729,PR0314,4.0,1.0,A0002,17.92
301,2019-05-24,2019-05-27,400290101,UN1729,PR0314,4.0,1.0,A0002,15.98
302,2019-12-18,2019-12-28,400290101,UN1729,PR0314,4.0,1.0,A0002,17.46
303,2019-08-20,2019-08-25,400290101,UN1729,PR0314,4.0,1.0,A0002,16.13
304,2019-08-20,2019-08-27,400290101,UN1729,PR0314,4.0,1.0,A0002,17.53
305,2019-10-20,2019-10-27,400290101,UN1729,PR0314,4.0,1.0,A0002,16.28
306,2019-12-28,2019-12-29,400290101,UN1729,PR0314,4.0,1.0,A0002,17.55
307,2019-09-01,2019-09-03,400290101,UN1729,PR0314,4.0,1.0,A0002,16.21
308,2019-09-04,2019-09-07,400290101,UN1729,PR0314,4.0,1.0,A0002,19.66
309,2019-08-03,2019-08-05,400290101,UN1729,PR0314,4.0,1.0,A0002,16.2
310,2019-08-27,2019-08-29,400290101,UN1729,PR0314,4.0,1.0,A0002,18.95
311,2019-10-05,2019-10-09,400290101,UN1729,PR0314,4.0,1.0,A0002,19.83
312,2019-12-07,2019-12-08,400290101,UN1729,PR0314,4.0,1.0,A0002,17.11
313,2019-07-26,2019-07-29,400290101,UN1729,PR0314,4.0,1.0,A0002,17.89
314,2019-07-29,2019-08-03,400290101,UN1729,PR0314,4.0,1.0,A0002,17.26
315,2019-07-01,2019-07-06,400290101,UN1729,PR0314,4.0,1.0,A0002,21.26
316,2019-06-26,2019-06-28,400290101,UN1729,PR0314,4.0,1.0,A0002,19.06
317,2019-08-13,2019-08-17,400290101,UN1729,PR0314,4.0,1.0,A0002,18.86
318,2019-08-08,2019-08-10,400290101,UN1729,PR0314,4.0,1.0,A0002,16.19
319,2019-09-06,2019-09-12,400290101,UN1729,PR0314,4.0,1.0,A0002,16.33
320,2019-10-29,2019-11-02,400290101,UN1729,PR0314,4.0,1.0,A0002,16.38
321,2019-08-06,2019-08-08,400290101,UN1729,PR0314,4.0,1.0,A0002,16.12
322,2019-09-30,2019-10-01,400290101,UN1729,PR0314,4.0,1.0,A0002,16.21
323,2019-09-30,2019-10-01,400290101,UN1729,PR0314,4.0,1.0,A0002,18.61
324,2019-07-07,2019-07-09,400290101,UN1729,PR0314,4.0,1.0,A0002,21.25
325,2019-05-23,2019-05-24,400290101,UN1729,PR0314,4.0,1.0,A0002,15.88
326,2019-08-01,2019-08-02,400290101,UN1729,PR0314,4.0,1.0,A0002,21.19
327,2019-06-30,2019-07-02,400290101,UN1729,PR0314,4.0,1.0,A0002,19.1
328,2019-06-29,2019-07-01,400290101,UN1729,PR0314,4.0,1.0,A0002,21.23
329,2019-04-27,2019-04-30,400290101,UN1729,PR0314,4.0,1.0,A0002,16.2
330,2019-10-30,2019-11-01,400290101,UN1729,PR0314,4.0,1.0,A0002,20.02
331,2019-05-01,2019-05-04,400290101,UN1729,PR0314,4.0,1.0,A0002,16.17
332,2019-03-17,2019-03-18,400290101,UN1729,PR0314,4.0,1.0,A0002,17.51
333,2019-03-25,2019-03-30,400290101,UN1729,PR0314,4.0,1.0,A0002,16.22
334,2019-05-15,2019-05-16,30699044,UN1910,PR0314,4.0,1.0,A0002,90.56
335,2019-05-29,2019-05-31,30699044,UN1910,PR0314,4.0,1.0,A0002,90.83
336,2018-12-29,2019-01-01,30698964,UN1909,PR0314,4.0,1.0,A0002,32.5
337,2018-12-19,2018-12-20,30698964,UN1909,PR0314,4.0,1.0,A0002,26.19
338,2018-12-11,2018-12-14,30698964,UN1909,PR0314,4.0,1.0,A0002,25.89
339,2019-04-20,2019-04-22,30698964,UN1909,PR0314,4.0,1.0,A0002,27.63
340,2019-07-17,2019-07-19,30698964,UN1909,PR0314,4.0,1.0,A0002,31.92
341,2019-01-14,2019-01-17,30698964,UN1909,PR0314,4.0,1.0,A0002,31.59
342,2019-02-08,2019-02-11,30698964,UN1909,PR0314,4.0,1.0,A0002,31.95
343,2019-07-06,2019-07-07,30698964,UN1909,PR0314,4.0,1.0,A0002,31.6
344,2019-08-30,2019-09-01,30698964,UN1909,PR0314,4.0,1.0,A0002,31.46
345,2019-10-21,2019-10-28,30698964,UN1909,PR0314,4.0,1.0,A0002,34.13
346,2019-12-31,2020-01-01,30698964,UN1909,PR0314,4.0,1.0,A0002,34.98
347,2019-10-11,2019-10-12,30698964,UN1909,PR0314,4.0,1.0,A0002,34.05
348,2019-12-14,2019-12-15,30698964,UN1909,PR0314,4.0,1.0,A0002,30.54
349,2020-01-05,2020-01-06,30698964,UN1909,PR0314,4.0,1.0,A0002,37.23
350,2019-09-18,2019-09-22,30698964,UN1909,PR0314,4.0,1.0,A0002,31.73
351,2019-12-20,2019-12-23,30698964,UN1909,PR0314,4.0,1.0,A0002,30.44
352,2019-12-27,2019-12-30,30698964,UN1909,PR0314,4.0,1.0,A0002,46.61
353,2019-10-19,2019-10-20,30698964,UN1909,PR0314,4.0,1.0,A0002,33.98
354,2019-08-16,2019-08-17,30698964,UN1909,PR0314,4.0,1.0,A0002,31.37
355,2019-05-25,2019-05-26,30698964,UN1909,PR0314,4.0,1.0,A0002,31.0
356,2020-01-02,2020-01-04,30698964,UN1909,PR0314,4.0,1.0,A0002,37.36
357,2019-09-22,2019-09-25,30698964,UN1909,PR0314,4.0,1.0,A0002,34.16
358,2019-09-05,2019-09-08,30698964,UN1909,PR0314,4.0,1.0,A0002,31.62
359,2019-10-23,2019-10-24,30698964,UN1909,PR0314,4.0,1.0,A0002,34.22
360,2019-06-03,2019-06-06,30698964,UN1909,PR0314,4.0,1.0,A0002,31.34
361,2019-04-17,2019-04-19,30698964,UN1909,PR0314,4.0,1.0,A0002,27.55
362,2019-04-07,2019-04-09,30698964,UN1909,PR0314,4.0,1.0,A0002,27.41
363,2019-04-09,2019-04-11,30698964,UN1909,PR0314,4.0,1.0,A0002,27.45
364,2019-01-31,2019-02-01,30698964,UN1909,PR0314,4.0,1.0,A0002,32.08
365,2019-09-21,2019-09-26,400290108,UN2371,PR0314,4.0,1.0,A0002,20.28
366,2019-10-24,2019-10-25,400290108,UN2371,PR0314,4.0,1.0,A0002,18.48
367,2019-10-27,2019-10-28,400290108,UN2371,PR0314,4.0,1.0,A0002,18.53
368,2019-10-05,2019-10-06,400290108,UN2371,PR0314,4.0,1.0,A0002,20.18
369,2019-10-19,2019-10-22,400290108,UN2371,PR0314,4.0,1.0,A0002,18.4
370,2019-11-02,2019-11-04,400290108,UN2371,PR0314,4.0,1.0,A0002,21.44
371,2019-09-26,2019-10-01,38243111,UN2371,PR0314,4.0,1.0,A0002,18.14
372,2019-10-27,2019-10-31,38243111,UN2371,PR0314,4.0,1.0,A0002,16.59
373,2019-09-11,2019-09-16,38243111,UN2371,PR0314,4.0,1.0,A0002,18.28
374,2019-09-16,2019-09-18,38243111,UN2371,PR0314,4.0,1.0,A0002,18.31
375,2019-10-15,2019-10-16,38243111,UN2371,PR0314,4.0,1.0,A0002,16.42
376,2019-10-18,2019-10-19,38243111,UN2371,PR0314,4.0,1.0,A0002,16.47
377,2019-09-05,2019-09-06,38243111,UN2371,PR0314,4.0,1.0,A0002,18.21
378,2019-10-16,2019-10-17,38243111,UN2371,PR0314,4.0,1.0,A0002,16.4
379,2019-12-03,2020-01-29,38243111,UN2371,PR0314,4.0,1.0,A0002,18.18
380,2019-09-19,2019-09-21,38243111,UN2371,PR0314,4.0,1.0,A0002,18.28
381,2019-12-31,2020-01-07,38418578,UN2377,PR0314,4.0,1.0,A0002,18.54
382,2019-12-15,2019-12-18,38418578,UN2377,PR0314,4.0,1.0,A0002,17.82
383,2019-09-20,2019-09-23,38418578,UN2377,PR0314,4.0,1.0,A0002,18.29
384,2019-12-10,2019-12-15,38418578,UN2377,PR0314,4.0,1.0,A0002,17.32
385,2019-09-30,2019-10-03,38418578,UN2377,PR0314,4.0,1.0,A0002,18.12
386,2019-12-19,2019-12-26,38418578,UN2377,PR0314,4.0,1.0,A0002,18.39
387,2019-05-16,2019-05-17,34452668,UN2142,PR0402,4.0,1.0,A0020,12.39
388,2019-08-31,2019-09-02,34452668,UN2142,PR0402,4.0,1.0,A0020,17.1
389,2019-04-21,2019-04-23,33840364,UN2140,PR0402,4.0,1.0,A0020,14.9
390,2019-05-03,2019-05-05,33840364,UN2140,PR0402,4.0,1.0,A0020,13.54
391,2019-05-20,2019-05-23,33840364,UN2140,PR0402,4.0,1.0,A0020,12.37
392,2019-05-05,2019-05-07,33840364,UN2140,PR0402,4.0,1.0,A0020,11.31
393,2019-08-30,2019-09-01,33840364,UN2140,PR0402,4.0,1.0,A0020,17.1
394,2019-08-29,2019-08-30,33840364,UN2140,PR0402,4.0,1.0,A0020,17.08
395,2019-10-21,2019-10-23,33840364,UN2140,PR0402,4.0,1.0,A0020,17.17
396,2019-05-07,2019-05-09,33840364,UN2140,PR0402,4.0,1.0,A0020,11.91
397,2019-09-01,2019-09-03,33840364,UN2140,PR0402,4.0,1.0,A0020,17.1
398,2019-10-07,2019-10-09,33840364,UN2140,PR0402,4.0,1.0,A0020,17.07
399,2019-06-06,2019-06-07,33840364,UN2140,PR0402,4.0,1.0,A0020,32.34
400,2019-05-23,2019-05-26,33840364,UN2140,PR0402,4.0,1.0,A0020,10.99
401,2019-04-26,2019-04-29,33840364,UN2140,PR0402,4.0,1.0,A0020,13.6
402,2019-05-15,2019-05-18,34029841,UN2179,PR0402,4.0,1.0,A0020,26.83
403,2019-09-21,2019-09-22,34029841,UN2179,PR0402,4.0,1.0,A0020,27.61
404,2019-10-03,2019-10-06,34029841,UN2179,PR0402,4.0,1.0,A0020,27.43
405,2019-09-09,2019-09-11,34029841,UN2179,PR0402,4.0,1.0,A0020,27.62
406,2019-06-14,2019-06-17,34029841,UN2179,PR0402,4.0,1.0,A0020,43.38
407,2019-09-11,2019-09-15,34029841,UN2179,PR0402,4.0,1.0,A0020,27.6
408,2019-12-29,2019-12-31,34029841,UN2179,PR0402,4.0,1.0,A0020,27.8
409,2019-09-03,2019-09-06,34029841,UN2179,PR0402,4.0,1.0,A0020,27.28
410,2019-10-07,2019-10-08,34029841,UN2179,PR0402,4.0,1.0,A0020,27.42
411,2019-10-15,2019-10-16,34029841,UN2179,PR0402,4.0,1.0,A0020,27.36
412,2019-12-23,2019-12-24,34029841,UN2179,PR0402,4.0,1.0,A0020,27.72
413,2019-09-22,2019-09-29,34029841,UN2179,PR0402,4.0,1.0,A0020,24.07
414,2019-08-06,2019-08-10,34029841,UN2179,PR0402,4.0,1.0,A0020,30.6
415,2020-01-01,2020-01-02,34029841,UN2179,PR0402,4.0,1.0,A0020,29.33
416,2019-01-19,2019-01-21,486938001,UN2140,PR0402,4.0,1.0,A0020,14.74
417,2019-10-05,2019-10-06,486938001,UN2140,PR0402,4.0,1.0,A0020,14.02
418,2019-09-28,2019-09-29,486938001,UN2140,PR0402,4.0,1.0,A0020,15.72
419,2019-09-28,2019-09-29,486938001,UN2140,PR0402,4.0,1.0,A0020,15.72
420,2019-10-08,2019-10-09,486938001,UN2140,PR0402,4.0,1.0,A0020,13.99
421,2019-09-17,2019-09-21,486938001,UN2140,PR0402,4.0,1.0,A0020,16.86
422,2019-10-23,2019-10-25,486938001,UN2140,PR0402,4.0,1.0,A0020,20.38
423,2019-01-19,2019-01-21,486938002,UN2141,PR0402,4.0,1.0,A0020,14.74
424,2019-08-17,2019-08-19,486938002,UN2141,PR0402,4.0,1.0,A0020,20.38
425,2019-12-31,2020-01-01,486938002,UN2141,PR0402,4.0,1.0,A0020,15.87
426,2019-08-15,2019-08-16,486938002,UN2141,PR0402,4.0,1.0,A0020,18.05
427,2019-07-26,2019-07-29,486938002,UN2141,PR0402,4.0,1.0,A0020,14.97
428,2019-09-28,2019-09-29,486938002,UN2141,PR0402,4.0,1.0,A0020,15.72
429,2019-10-16,2019-10-20,486938002,UN2141,PR0402,4.0,1.0,A0020,24.66
430,2019-09-17,2019-09-21,486938002,UN2141,PR0402,4.0,1.0,A0020,16.86
431,2019-07-04,2019-07-06,486938002,UN2141,PR0402,4.0,1.0,A0020,14.8
432,2019-12-25,2019-12-26,486938002,UN2141,PR0402,4.0,1.0,A0020,15.79
433,2019-01-19,2019-01-21,486938005,UN2144,PR0402,4.0,1.0,A0020,14.74
434,2019-10-06,2019-10-08,486938005,UN2144,PR0402,4.0,1.0,A0020,14.02
435,2019-10-12,2019-10-14,486938005,UN2144,PR0402,4.0,1.0,A0020,18.68
436,2019-10-10,2019-10-13,486938005,UN2144,PR0402,4.0,1.0,A0020,13.99
437,2019-10-10,2019-10-12,486938005,UN2144,PR0402,4.0,1.0,A0020,13.99
438,2019-09-15,2019-09-17,486938005,UN2144,PR0402,4.0,1.0,A0020,18.9
439,2019-08-17,2019-08-18,486938004,UN2142,PR0402,4.0,1.0,A0020,18.11
440,2019-12-31,2020-01-01,486938004,UN2142,PR0402,4.0,1.0,A0020,15.87
441,2019-10-12,2019-10-14,486938004,UN2142,PR0402,4.0,1.0,A0020,18.68
442,2019-09-16,2019-09-17,486938004,UN2142,PR0402,4.0,1.0,A0020,18.8
443,2019-07-02,2019-07-03,486938004,UN2142,PR0402,4.0,1.0,A0020,14.8
444,2019-10-04,2019-10-06,486938004,UN2142,PR0402,4.0,1.0,A0020,14.0
445,2019-07-25,2019-07-27,486938004,UN2142,PR0402,4.0,1.0,A0020,14.97
446,2019-07-16,2019-07-17,486938004,UN2142,PR0402,4.0,1.0,A0020,15.01
447,2019-10-08,2019-10-10,486938004,UN2142,PR0402,4.0,1.0,A0020,16.79
448,2019-10-16,2019-10-20,486938004,UN2142,PR0402,4.0,1.0,A0020,24.66
449,2019-09-17,2019-09-21,486938004,UN2142,PR0402,4.0,1.0,A0020,16.86
450,2020-01-03,2020-01-04,34479502,UN2143,PR0402,4.0,1.0,A0020,13.9
451,2019-09-07,2019-09-08,34479502,UN2143,PR0402,4.0,1.0,A0020,17.22
452,2019-10-03,2019-10-07,34479502,UN2143,PR0402,4.0,1.0,A0020,13.71
453,2019-05-12,2019-05-15,34479502,UN2143,PR0402,4.0,1.0,A0020,12.43
454,2019-05-12,2019-05-15,34479502,UN2143,PR0402,4.0,1.0,A0020,13.4
455,2019-09-03,2019-09-07,34479502,UN2143,PR0402,4.0,1.0,A0020,15.34
456,2019-10-12,2019-10-18,34479502,UN2143,PR0402,4.0,1.0,A0020,15.79
457,2019-09-25,2019-09-26,34479502,UN2143,PR0402,4.0,1.0,A0020,16.45
458,2019-05-10,2019-05-11,34479502,UN2143,PR0402,4.0,1.0,A0020,9.95
459,2019-09-28,2019-09-29,34479502,UN2143,PR0402,4.0,1.0,A0020,14.38
460,2019-05-22,2019-05-24,34479502,UN2143,PR0402,4.0,1.0,A0020,10.96
461,2019-05-27,2019-05-28,34479502,UN2143,PR0402,4.0,1.0,A0020,15.65
462,2019-05-31,2019-06-04,34479502,UN2143,PR0402,4.0,1.0,A0020,15.93
463,2020-01-03,2020-01-11,38498944,UN2144,PR0402,4.0,1.0,A0020,14.17
464,2019-10-13,2019-10-14,38498944,UN2144,PR0402,4.0,1.0,A0020,14.0
465,2019-09-21,2019-09-22,38498944,UN2144,PR0402,4.0,1.0,A0020,14.69
466,2019-10-03,2019-10-05,38498944,UN2144,PR0402,4.0,1.0,A0020,13.68
467,2019-10-12,2019-10-13,38498944,UN2144,PR0402,4.0,1.0,A0020,12.17
468,2019-09-12,2019-09-15,38498944,UN2144,PR0402,4.0,1.0,A0020,14.78
469,2019-12-16,2019-12-20,38498944,UN2144,PR0402,4.0,1.0,A0020,14.1
470,2020-01-01,2020-01-03,38498944,UN2144,PR0402,4.0,1.0,A0020,14.24
471,2019-09-17,2019-09-19,38498944,UN2144,PR0402,4.0,1.0,A0020,14.65
472,2019-12-22,2019-12-25,38498944,UN2144,PR0402,4.0,1.0,A0020,14.16
473,2019-10-23,2019-10-26,38498944,UN2144,PR0402,4.0,1.0,A0020,14.1
474,2019-10-22,2019-10-23,38498944,UN2144,PR0402,4.0,1.0,A0020,14.09
475,2020-01-03,2020-01-07,34030152,UN2180,PR0402,4.0,1.0,A0020,41.7
476,2019-10-21,2019-10-24,486938003,UN2143,PR0402,4.0,1.0,A0020,11.73
477,2019-12-31,2020-01-01,486938003,UN2143,PR0402,4.0,1.0,A0020,15.87
478,2019-12-24,2019-12-26,486938003,UN2143,PR0402,4.0,1.0,A0020,15.74
479,2019-10-12,2019-10-14,486938003,UN2143,PR0402,4.0,1.0,A0020,18.68
480,2019-06-17,2019-06-18,486938003,UN2143,PR0402,4.0,1.0,A0020,19.85
481,2019-06-25,2019-06-28,486938003,UN2143,PR0402,4.0,1.0,A0020,16.22
482,2019-07-07,2019-07-10,486938003,UN2143,PR0402,4.0,1.0,A0020,14.82
483,2019-12-25,2019-12-26,486938003,UN2143,PR0402,4.0,1.0,A0020,15.79
484,2019-05-30,2019-06-01,34126804,UN2141,PR0402,4.0,1.0,A0020,12.44
485,2019-05-04,2019-05-08,34126804,UN2141,PR0402,4.0,1.0,A0020,11.94
486,2019-06-18,2019-06-21,34126804,UN2141,PR0402,4.0,1.0,A0020,20.95
487,2019-05-26,2019-05-29,34126804,UN2141,PR0402,4.0,1.0,A0020,12.44
488,2019-08-04,2019-08-05,35693521,UN2281,PR0402,4.0,1.0,A0020,81.11
489,2019-09-30,2019-10-02,35693521,UN2281,PR0402,4.0,1.0,A0020,68.37
490,2019-10-18,2019-10-21,35693521,UN2281,PR0402,4.0,1.0,A0020,68.64
491,2019-10-16,2019-10-18,38983221,UN2141,PR0402,4.0,1.0,A0020,15.72
492,2019-05-16,2019-05-18,488329801,UN2124,PR0398,4.0,1.0,A0020,16.55
493,2019-05-12,2019-05-13,488329801,UN2124,PR0398,4.0,1.0,A0020,16.05
494,2019-05-24,2019-05-26,488329801,UN2124,PR0398,4.0,1.0,A0020,20.08
495,2019-09-02,2019-09-03,488329801,UN2124,PR0398,4.0,1.0,A0020,33.25
496,2019-05-06,2019-05-07,488329801,UN2124,PR0398,4.0,1.0,A0020,15.69
497,2019-04-29,2019-04-30,488329801,UN2124,PR0398,4.0,1.0,A0020,19.28
498,2019-05-16,2019-05-17,33458815,UN2124,PR0398,4.0,1.0,A0020,19.46
499,2019-04-28,2019-04-29,33458815,UN2124,PR0398,4.0,1.0,A0020,18.79
500,2019-07-10,2019-07-12,33458815,UN2124,PR0398,4.0,1.0,A0020,24.03
501,2019-04-30,2019-05-02,33458815,UN2124,PR0398,4.0,1.0,A0020,19.1
502,2019-08-25,2019-08-26,33458815,UN2124,PR0398,4.0,1.0,A0020,21.5
503,2019-10-02,2019-10-04,33458815,UN2124,PR0398,4.0,1.0,A0020,21.54
504,2019-07-12,2019-07-13,33458815,UN2124,PR0398,4.0,1.0,A0020,24.19
505,2019-08-21,2019-08-23,33458815,UN2124,PR0398,4.0,1.0,A0020,24.87
506,2019-06-01,2019-06-03,33458815,UN2124,PR0398,4.0,1.0,A0020,20.24
507,2019-06-13,2019-06-15,33458815,UN2124,PR0398,4.0,1.0,A0020,20.29
508,2019-07-06,2019-07-08,33458815,UN2124,PR0398,4.0,1.0,A0020,24.04
509,2019-06-28,2019-06-29,33458815,UN2124,PR0398,4.0,1.0,A0020,20.52
510,2019-08-11,2019-08-13,33458815,UN2124,PR0398,4.0,1.0,A0020,21.53
511,2019-10-13,2019-10-14,33458815,UN2124,PR0398,4.0,1.0,A0020,21.62
512,2019-10-21,2019-10-23,33458815,UN2124,PR0398,4.0,1.0,A0020,21.72
513,2019-07-31,2019-08-01,33458815,UN2124,PR0398,4.0,1.0,A0020,24.21
514,2019-09-26,2019-09-28,33458815,UN2124,PR0398,4.0,1.0,A0020,20.47
515,2019-06-08,2019-06-11,33458815,UN2124,PR0398,4.0,1.0,A0020,20.36
516,2019-07-21,2019-07-22,33458815,UN2124,PR0398,4.0,1.0,A0020,48.67
517,2019-08-09,2019-08-11,33458815,UN2124,PR0398,4.0,1.0,A0020,30.42
518,2019-10-24,2019-10-25,33458815,UN2124,PR0398,4.0,1.0,A0020,21.72
519,2019-12-18,2019-12-21,33458815,UN2124,PR0398,4.0,1.0,A0020,22.68
520,2019-10-28,2019-10-30,33458815,UN2124,PR0398,4.0,1.0,A0020,21.74
521,2019-10-20,2019-10-21,33458815,UN2124,PR0398,4.0,1.0,A0020,21.62
522,2019-05-07,2019-05-10,33458815,UN2124,PR0398,4.0,1.0,A0020,19.69
523,2019-07-28,2019-07-31,33458815,UN2124,PR0398,4.0,1.0,A0020,24.29
524,2019-06-23,2019-06-24,33458815,UN2124,PR0398,4.0,1.0,A0020,20.53
525,2019-09-03,2019-09-06,33458815,UN2124,PR0398,4.0,1.0,A0020,28.78
526,2019-09-20,2019-09-23,33458815,UN2124,PR0398,4.0,1.0,A0020,20.64
527,2019-10-25,2019-10-26,33458815,UN2124,PR0398,4.0,1.0,A0020,21.76
528,2019-09-25,2019-09-26,33458815,UN2124,PR0398,4.0,1.0,A0020,20.5
529,2019-10-05,2019-10-07,33458815,UN2124,PR0398,4.0,1.0,A0020,21.64
530,2019-09-12,2019-09-14,33458815,UN2124,PR0398,4.0,1.0,A0020,29.31
531,2019-05-29,2019-05-30,33458815,UN2124,PR0398,4.0,1.0,A0020,19.5
532,2019-07-02,2019-07-03,33458815,UN2124,PR0398,4.0,1.0,A0020,24.01
533,2019-05-10,2019-05-12,33458815,UN2124,PR0398,4.0,1.0,A0020,19.52
534,2019-08-07,2019-08-09,33458815,UN2124,PR0398,4.0,1.0,A0020,21.47
535,2019-06-05,2019-06-06,33458815,UN2124,PR0398,4.0,1.0,A0020,20.42
536,2019-05-04,2019-05-05,33458815,UN2124,PR0398,4.0,1.0,A0020,22.11
537,2019-10-19,2019-10-20,33458815,UN2124,PR0398,4.0,1.0,A0020,21.62
538,2019-08-18,2019-08-21,33458815,UN2124,PR0398,4.0,1.0,A0020,30.35
539,2019-08-16,2019-08-17,33458815,UN2124,PR0398,4.0,1.0,A0020,24.89
540,2019-05-25,2019-05-26,33458815,UN2124,PR0398,4.0,1.0,A0020,19.54
541,2019-05-18,2019-05-19,33458815,UN2124,PR0398,4.0,1.0,A0020,19.46
542,2019-10-04,2019-10-05,33458815,UN2124,PR0398,4.0,1.0,A0020,21.6
543,2019-06-25,2019-06-28,33458815,UN2124,PR0398,4.0,1.0,A0020,20.49
544,2019-05-26,2019-05-28,33458815,UN2124,PR0398,4.0,1.0,A0020,19.54
545,2019-07-08,2019-07-10,33458815,UN2124,PR0398,4.0,1.0,A0020,24.06
546,2019-06-12,2019-06-13,33458815,UN2124,PR0398,4.0,1.0,A0020,20.37
547,2019-06-04,2019-06-05,33458815,UN2124,PR0398,4.0,1.0,A0020,20.39
548,2019-05-02,2019-05-04,33458815,UN2124,PR0398,4.0,1.0,A0020,22.12
549,2019-09-14,2019-09-16,33458815,UN2124,PR0398,4.0,1.0,A0020,20.77
550,2019-07-22,2019-07-24,33458815,UN2124,PR0398,4.0,1.0,A0020,24.35
551,2019-06-15,2019-06-21,33458815,UN2124,PR0398,4.0,1.0,A0020,16.88
552,2019-10-14,2019-10-15,33458815,UN2124,PR0398,4.0,1.0,A0020,21.6
553,2019-06-21,2019-06-23,33458815,UN2124,PR0398,4.0,1.0,A0020,20.53
554,2019-12-22,2019-12-26,33458815,UN2124,PR0398,4.0,1.0,A0020,22.78
555,2019-07-04,2019-07-06,33458815,UN2124,PR0398,4.0,1.0,A0020,24.01
556,2019-09-19,2019-09-20,33458815,UN2124,PR0398,4.0,1.0,A0020,20.63
557,2019-09-23,2019-09-25,33458815,UN2124,PR0398,4.0,1.0,A0020,20.59
558,2019-04-28,2019-04-30,33477145,UN2127,PR0398,4.0,1.0,A0020,14.53
559,2019-05-15,2019-05-17,33477145,UN2127,PR0398,4.0,1.0,A0020,19.79
560,2019-04-30,2019-05-01,33477145,UN2127,PR0398,4.0,1.0,A0020,18.76
561,2019-08-25,2019-08-27,33477145,UN2127,PR0398,4.0,1.0,A0020,22.86
562,2019-05-03,2019-05-05,33477145,UN2127,PR0398,4.0,1.0,A0020,15.73
563,2019-07-05,2019-07-08,33477145,UN2127,PR0398,4.0,1.0,A0020,20.59
564,2019-08-11,2019-08-15,33477145,UN2127,PR0398,4.0,1.0,A0020,22.9
565,2019-08-30,2019-09-02,33477145,UN2127,PR0398,4.0,1.0,A0020,24.89
566,2019-08-30,2019-09-01,33477145,UN2127,PR0398,4.0,1.0,A0020,22.91
567,2019-09-26,2019-09-28,33477145,UN2127,PR0398,4.0,1.0,A0020,19.79
568,2019-10-11,2019-10-16,33477145,UN2127,PR0398,4.0,1.0,A0020,20.57
569,2019-08-26,2019-08-29,33477145,UN2127,PR0398,4.0,1.0,A0020,22.81
570,2019-08-09,2019-08-10,33477145,UN2127,PR0398,4.0,1.0,A0020,19.76
571,2019-09-11,2019-09-13,33477145,UN2127,PR0398,4.0,1.0,A0020,29.11
572,2019-09-24,2019-09-26,33477145,UN2127,PR0398,4.0,1.0,A0020,20.55
573,2019-07-19,2019-07-21,33477145,UN2127,PR0398,4.0,1.0,A0020,24.33
574,2019-08-23,2019-08-24,33477145,UN2127,PR0398,4.0,1.0,A0020,22.86
575,2019-08-22,2019-08-23,33477145,UN2127,PR0398,4.0,1.0,A0020,22.83
576,2019-08-24,2019-08-25,33477145,UN2127,PR0398,4.0,1.0,A0020,22.86
577,2019-09-16,2019-09-18,33477145,UN2127,PR0398,4.0,1.0,A0020,20.66
578,2019-10-25,2019-10-27,33477145,UN2127,PR0398,4.0,1.0,A0020,19.96
579,2019-06-17,2019-06-19,33477145,UN2127,PR0398,4.0,1.0,A0020,20.23
580,2019-07-29,2019-07-31,33477145,UN2127,PR0398,4.0,1.0,A0020,24.22
581,2019-05-10,2019-05-12,33477145,UN2127,PR0398,4.0,1.0,A0020,19.86
582,2019-08-07,2019-08-08,33477145,UN2127,PR0398,4.0,1.0,A0020,20.38
583,2019-07-23,2019-07-24,33477145,UN2127,PR0398,4.0,1.0,A0020,24.32
584,2019-12-27,2019-12-29,33477145,UN2127,PR0398,4.0,1.0,A0020,22.93
585,2019-07-27,2019-07-29,33477145,UN2127,PR0398,4.0,1.0,A0020,24.29
586,2019-08-18,2019-08-21,33477145,UN2127,PR0398,4.0,1.0,A0020,22.85
587,2019-08-16,2019-08-18,33477145,UN2127,PR0398,4.0,1.0,A0020,22.85
588,2019-06-25,2019-06-28,33477145,UN2127,PR0398,4.0,1.0,A0020,20.49
589,2019-07-14,2019-07-16,33477145,UN2127,PR0398,4.0,1.0,A0020,24.19
590,2019-06-04,2019-06-05,33477145,UN2127,PR0398,4.0,1.0,A0020,24.04
591,2019-09-30,2019-10-03,33477145,UN2127,PR0398,4.0,1.0,A0020,19.76
592,2019-10-18,2019-10-20,33477145,UN2127,PR0398,4.0,1.0,A0020,19.84
593,2019-07-09,2019-07-10,33477145,UN2127,PR0398,4.0,1.0,A0020,20.59
594,2019-06-15,2019-06-17,33477145,UN2127,PR0398,4.0,1.0,A0020,20.26
595,2019-04-27,2019-04-28,33477145,UN2127,PR0398,4.0,1.0,A0020,14.53
596,2019-04-24,2019-04-27,33477145,UN2127,PR0398,4.0,1.0,A0020,14.63
597,2019-04-28,2019-04-30,34029331,UN2125,PR0398,4.0,1.0,A0020,18.79
598,2019-04-30,2019-05-02,34029331,UN2125,PR0398,4.0,1.0,A0020,22.51
599,2019-08-25,2019-08-26,34029331,UN2125,PR0398,4.0,1.0,A0020,22.86
600,2019-08-21,2019-08-23,34029331,UN2125,PR0398,4.0,1.0,A0020,22.82
601,2019-06-01,2019-06-03,34029331,UN2125,PR0398,4.0,1.0,A0020,20.24
602,2019-07-06,2019-07-09,34029331,UN2125,PR0398,4.0,1.0,A0020,24.04
